iso3c,country_name_wdi,global_group,region,year,un_votes_total,un_votes_yes,un_votes_no,un_votes_abstain,un_yes_share,un_no_share,un_abstain_share
MYS,Malaysia,Global South,East Asia & Pacific,2019,100,93,0,7,0.93,0,0.07
MYS,Malaysia,Global South,East Asia & Pacific,2020,100,92,1,7,0.92,0.01,0.07
MYS,Malaysia,Global South,East Asia & Pacific,2021,86,79,0,7,0.9186046511627907,0,0.08139534883720931
MYS,Malaysia,Global South,East Asia & Pacific,2022,89,80,1,8,0.898876404494382,0.011235955056179775,0.0898876404494382
MYS,Malaysia,Global South,East Asia & Pacific,2023,88,78,1,9,0.8863636363636364,0.011363636363636364,0.10227272727272728
MYS,Malaysia,Global South,East Asia & Pacific,2024,95,86,1,8,0.9052631578947369,0.010526315789473684,0.08421052631578947
NAM,Namibia,Global South,Sub-Saharan Africa,2004,73,69,0,3,0.9452054794520548,0,0.0410958904109589
NAM,Namibia,Global South,Sub-Saharan Africa,2005,75,68,0,6,0.9066666666666666,0,0.08
NAM,Namibia,Global South,Sub-Saharan Africa,2006,101,95,0,4,0.9405940594059405,0,0.039603960396039604
NAM,Namibia,Global South,Sub-Saharan Africa,2007,79,66,0,4,0.8354430379746836,0,0.05063291139240506
NAM,Namibia,Global South,Sub-Saharan Africa,2008,78,69,0,7,0.8846153846153846,0,0.08974358974358974
NAM,Namibia,Global South,Sub-Saharan Africa,2009,68,59,2,2,0.8676470588235294,0.029411764705882353,0.029411764705882353
NAM,Namibia,Global South,Sub-Saharan Africa,2010,72,45,0,5,0.625,0,0.06944444444444445
NAM,Namibia,Global South,Sub-Saharan Africa,2011,69,62,1,1,0.8985507246376812,0.014492753623188406,0.014492753623188406
NAM,Namibia,Global South,Sub-Saharan Africa,2012,74,61,0,8,0.8243243243243243,0,0.10810810810810811
NAM,Namibia,Global South,Sub-Saharan Africa,2013,64,58,0,5,0.90625,0,0.078125
NAM,Namibia,Global South,Sub-Saharan Africa,2014,80,72,0,8,0.9,0,0.1
NAM,Namibia,Global South,Sub-Saharan Africa,2015,78,63,0,7,0.8076923076923077,0,0.08974358974358974
NAM,Namibia,Global South,Sub-Saharan Africa,2016,81,66,0,8,0.8148148148148148,0,0.09876543209876543
NAM,Namibia,Global South,Sub-Saharan Africa,2017,94,87,0,6,0.925531914893617,0,0.06382978723404255
NAM,Namibia,Global South,Sub-Saharan Africa,2018,107,95,0,9,0.8878504672897196,0,0.08411214953271028
NAM,Namibia,Global South,Sub-Saharan Africa,2019,100,88,0,7,0.88,0,0.07
NAM,Namibia,Global South,Sub-Saharan Africa,2020,100,92,0,6,0.92,0,0.06
NAM,Namibia,Global South,Sub-Saharan Africa,2021,86,78,0,5,0.9069767441860465,0,0.05813953488372093
NAM,Namibia,Global South,Sub-Saharan Africa,2022,89,72,1,14,0.8089887640449438,0.011235955056179775,0.15730337078651685
NAM,Namibia,Global South,Sub-Saharan Africa,2023,88,73,0,9,0.8295454545454546,0,0.10227272727272728
NAM,Namibia,Global South,Sub-Saharan Africa,2024,95,82,0,9,0.8631578947368421,0,0.09473684210526316
NGA,Nigeria,Global South,Sub-Saharan Africa,2004,73,69,2,1,0.9452054794520548,0.0273972602739726,0.0136986301369863
NGA,Nigeria,Global South,Sub-Saharan Africa,2005,75,69,0,5,0.92,0,0.06666666666666667
NGA,Nigeria,Global South,Sub-Saharan Africa,2006,101,92,0,5,0.9108910891089109,0,0.04950495049504951
NGA,Nigeria,Global South,Sub-Saharan Africa,2007,79,72,1,5,0.9113924050632911,0.012658227848101266,0.06329113924050633
NGA,Nigeria,Global South,Sub-Saharan Africa,2008,78,64,1,4,0.8205128205128205,0.01282051282051282,0.05128205128205128
NGA,Nigeria,Global South,Sub-Saharan Africa,2009,68,64,1,3,0.9411764705882353,0.014705882352941176,0.04411764705882353
NGA,Nigeria,Global South,Sub-Saharan Africa,2010,72,63,0,6,0.875,0,0.08333333333333333
NGA,Nigeria,Global South,Sub-Saharan Africa,2011,69,45,0,3,0.6521739130434783,0,0.043478260869565216
NGA,Nigeria,Global South,Sub-Saharan Africa,2012,74,67,0,7,0.9054054054054054,0,0.0945945945945946
NGA,Nigeria,Global South,Sub-Saharan Africa,2013,64,59,0,3,0.921875,0,0.046875
NGA,Nigeria,Global South,Sub-Saharan Africa,2014,80,73,0,6,0.9125,0,0.075
NGA,Nigeria,Global South,Sub-Saharan Africa,2015,78,71,1,4,0.9102564102564102,0.01282051282051282,0.05128205128205128
NGA,Nigeria,Global South,Sub-Saharan Africa,2016,81,72,0,7,0.8888888888888888,0,0.08641975308641975
NGA,Nigeria,Global South,Sub-Saharan Africa,2017,94,84,0,5,0.8936170212765957,0,0.05319148936170213
NGA,Nigeria,Global South,Sub-Saharan Africa,2018,107,81,0,13,0.7570093457943925,0,0.12149532710280374
NGA,Nigeria,Global South,Sub-Saharan Africa,2019,100,90,0,5,0.9,0,0.05
NGA,Nigeria,Global South,Sub-Saharan Africa,2020,100,88,0,11,0.88,0,0.11
NGA,Nigeria,Global South,Sub-Saharan Africa,2021,86,77,0,7,0.8953488372093024,0,0.08139534883720931
NGA,Nigeria,Global South,Sub-Saharan Africa,2022,89,68,1,9,0.7640449438202247,0.011235955056179775,0.10112359550561797
NGA,Nigeria,Global South,Sub-Saharan Africa,2023,88,64,1,9,0.7272727272727273,0.011363636363636364,0.10227272727272728
NGA,Nigeria,Global South,Sub-Saharan Africa,2024,95,78,0,10,0.8210526315789474,0,0.10526315789473684
NLD,Netherlands,Global North,Europe,2004,73,48,12,13,0.6575342465753424,0.1643835616438356,0.1780821917808219
NLD,Netherlands,Global North,Europe,2005,75,49,12,14,0.6533333333333333,0.16,0.18666666666666668
NLD,Netherlands,Global North,Europe,2006,101,71,13,17,0.7029702970297029,0.12871287128712872,0.16831683168316833
NLD,Netherlands,Global North,Europe,2007,79,53,15,11,0.6708860759493671,0.189873417721519,0.13924050632911392
NLD,Netherlands,Global North,Europe,2008,78,48,12,17,0.6153846153846154,0.15384615384615385,0.21794871794871795
NLD,Netherlands,Global North,Europe,2009,68,41,16,11,0.6029411764705882,0.23529411764705882,0.16176470588235295
NLD,Netherlands,Global North,Europe,2010,72,44,13,15,0.6111111111111112,0.18055555555555555,0.20833333333333334
NLD,Netherlands,Global North,Europe,2011,69,44,13,11,0.6376811594202898,0.18840579710144928,0.15942028985507245
NLD,Netherlands,Global North,Europe,2012,74,46,11,16,0.6216216216216216,0.14864864864864866,0.21621621621621623
NLD,Netherlands,Global North,Europe,2013,64,39,13,12,0.609375,0.203125,0.1875
NLD,Netherlands,Global North,Europe,2014,80,51,13,16,0.6375,0.1625,0.2
NLD,Netherlands,Global North,Europe,2015,78,41,15,22,0.5256410256410257,0.19230769230769232,0.28205128205128205
NLD,Netherlands,Global North,Europe,2016,81,51,14,16,0.6296296296296297,0.1728395061728395,0.19753086419753085
NLD,Netherlands,Global North,Europe,2017,94,56,16,20,0.5957446808510638,0.1702127659574468,0.2127659574468085
NLD,Netherlands,Global North,Europe,2018,107,69,19,17,0.6448598130841121,0.17757009345794392,0.1588785046728972
NLD,Netherlands,Global North,Europe,2019,100,58,19,23,0.58,0.19,0.23
NLD,Netherlands,Global North,Europe,2020,100,63,22,15,0.63,0.22,0.15
NLD,Netherlands,Global North,Europe,2021,86,52,20,14,0.6046511627906976,0.23255813953488372,0.16279069767441862
NLD,Netherlands,Global North,Europe,2022,89,56,21,12,0.6292134831460674,0.23595505617977527,0.1348314606741573
NLD,Netherlands,Global North,Europe,2023,88,53,19,15,0.6022727272727273,0.2159090909090909,0.17045454545454544
NLD,Netherlands,Global North,Europe,2024,95,54,20,20,0.5684210526315789,0.21052631578947367,0.21052631578947367
NOR,Norway,Global North,Europe,2004,73,47,12,13,0.6438356164383562,0.1643835616438356,0.1780821917808219
NOR,Norway,Global North,Europe,2005,75,49,11,15,0.6533333333333333,0.14666666666666667,0.2
NOR,Norway,Global North,Europe,2006,101,70,12,18,0.693069306930693,0.1188118811881188,0.1782178217821782
NOR,Norway,Global North,Europe,2007,79,53,12,14,0.6708860759493671,0.1518987341772152,0.17721518987341772
NOR,Norway,Global North,Europe,2008,78,51,10,16,0.6538461538461539,0.1282051282051282,0.20512820512820512
NOR,Norway,Global North,Europe,2009,68,40,12,16,0.5882352941176471,0.17647058823529413,0.23529411764705882
NOR,Norway,Global North,Europe,2010,72,48,10,14,0.6666666666666666,0.1388888888888889,0.19444444444444445
NOR,Norway,Global North,Europe,2011,69,46,10,13,0.6666666666666666,0.14492753623188406,0.18840579710144928
NOR,Norway,Global North,Europe,2012,74,49,10,15,0.6621621621621622,0.13513513513513514,0.20270270270270271
NOR,Norway,Global North,Europe,2013,64,39,11,14,0.609375,0.171875,0.21875
NOR,Norway,Global North,Europe,2014,80,51,11,18,0.6375,0.1375,0.225
NOR,Norway,Global North,Europe,2015,78,42,11,25,0.5384615384615384,0.14102564102564102,0.32051282051282054
NOR,Norway,Global North,Europe,2016,81,50,12,17,0.6172839506172839,0.14814814814814814,0.20987654320987653
NOR,Norway,Global North,Europe,2017,94,57,13,24,0.6063829787234043,0.13829787234042554,0.2553191489361702
NOR,Norway,Global North,Europe,2018,107,74,15,18,0.6915887850467289,0.14018691588785046,0.16822429906542055
NOR,Norway,Global North,Europe,2019,100,61,17,22,0.61,0.17,0.22
NOR,Norway,Global North,Europe,2020,100,68,16,16,0.68,0.16,0.16
NOR,Norway,Global North,Europe,2021,86,51,17,18,0.5930232558139535,0.19767441860465115,0.20930232558139536
NOR,Norway,Global North,Europe,2022,89,57,18,14,0.6404494382022472,0.20224719101123595,0.15730337078651685
NOR,Norway,Global North,Europe,2023,88,56,16,16,0.6363636363636364,0.18181818181818182,0.18181818181818182
NOR,Norway,Global North,Europe,2024,95,61,17,17,0.6421052631578947,0.17894736842105263,0.17894736842105263
NPL,Nepal,Global South,South Asia,2004,73,67,1,3,0.9178082191780822,0.0136986301369863,0.0410958904109589
NPL,Nepal,Global South,South Asia,2005,75,66,0,8,0.88,0,0.10666666666666667
NPL,Nepal,Global South,South Asia,2006,101,89,0,9,0.8811881188118812,0,0.0891089108910891
NPL,Nepal,Global South,South Asia,2007,79,71,0,6,0.8987341772151899,0,0.0759493670886076
NPL,Nepal,Global South,South Asia,2008,78,69,0,8,0.8846153846153846,0,0.10256410256410256
NPL,Nepal,Global South,South Asia,2009,68,60,0,6,0.8823529411764706,0,0.08823529411764706
NPL,Nepal,Global South,South Asia,2010,72,66,0,6,0.9166666666666666,0,0.08333333333333333
NPL,Nepal,Global South,South Asia,2011,69,61,0,8,0.8840579710144928,0,0.11594202898550725
NPL,Nepal,Global South,South Asia,2012,74,63,0,8,0.8513513513513513,0,0.10810810810810811
NPL,Nepal,Global South,South Asia,2013,64,58,0,5,0.90625,0,0.078125
NPL,Nepal,Global South,South Asia,2014,80,73,0,6,0.9125,0,0.075
NPL,Nepal,Global South,South Asia,2015,78,71,0,6,0.9102564102564102,0,0.07692307692307693
NPL,Nepal,Global South,South Asia,2016,81,72,0,7,0.8888888888888888,0,0.08641975308641975
NPL,Nepal,Global South,South Asia,2017,94,88,0,6,0.9361702127659575,0,0.06382978723404255
NPL,Nepal,Global South,South Asia,2018,107,96,0,10,0.897196261682243,0,0.09345794392523364
NPL,Nepal,Global South,South Asia,2019,100,89,0,9,0.89,0,0.09
NPL,Nepal,Global South,South Asia,2020,100,91,0,8,0.91,0,0.08
NPL,Nepal,Global South,South Asia,2021,86,76,0,9,0.8837209302325582,0,0.10465116279069768
NPL,Nepal,Global South,South Asia,2022,89,77,0,11,0.8651685393258427,0,0.12359550561797752
NPL,Nepal,Global South,South Asia,2023,88,79,0,7,0.8977272727272727,0,0.07954545454545454
NPL,Nepal,Global South,South Asia,2024,95,79,0,12,0.8315789473684211,0,0.12631578947368421
NZL,New Zealand,Global North,East Asia & Pacific,2004,73,50,10,13,0.684931506849315,0.136986301369863,0.1780821917808219
NZL,New Zealand,Global North,East Asia & Pacific,2005,75,54,10,11,0.72,0.13333333333333333,0.14666666666666667
NZL,New Zealand,Global North,East Asia & Pacific,2006,101,76,10,15,0.7524752475247525,0.09900990099009901,0.1485148514851485
NZL,New Zealand,Global North,East Asia & Pacific,2007,79,58,11,10,0.7341772151898734,0.13924050632911392,0.12658227848101267
NZL,New Zealand,Global North,East Asia & Pacific,2008,78,54,7,16,0.6923076923076923,0.08974358974358974,0.20512820512820512
NZL,New Zealand,Global North,East Asia & Pacific,2009,68,44,14,10,0.6470588235294118,0.20588235294117646,0.14705882352941177
NZL,New Zealand,Global North,East Asia & Pacific,2010,72,50,11,11,0.6944444444444444,0.1527777777777778,0.1527777777777778
NZL,New Zealand,Global North,East Asia & Pacific,2011,69,48,10,11,0.6956521739130435,0.14492753623188406,0.15942028985507245
NZL,New Zealand,Global North,East Asia & Pacific,2012,74,53,9,12,0.7162162162162162,0.12162162162162163,0.16216216216216217
NZL,New Zealand,Global North,East Asia & Pacific,2013,64,43,10,11,0.671875,0.15625,0.171875
NZL,New Zealand,Global North,East Asia & Pacific,2014,80,53,9,16,0.6625,0.1125,0.2
NZL,New Zealand,Global North,East Asia & Pacific,2015,78,52,9,17,0.6666666666666666,0.11538461538461539,0.21794871794871795
NZL,New Zealand,Global North,East Asia & Pacific,2016,81,59,8,13,0.7283950617283951,0.09876543209876543,0.16049382716049382
NZL,New Zealand,Global North,East Asia & Pacific,2017,94,64,10,20,0.6808510638297872,0.10638297872340426,0.2127659574468085
NZL,New Zealand,Global North,East Asia & Pacific,2018,107,80,11,16,0.7476635514018691,0.102803738317757,0.14953271028037382
NZL,New Zealand,Global North,East Asia & Pacific,2019,100,67,11,22,0.67,0.11,0.22
NZL,New Zealand,Global North,East Asia & Pacific,2020,100,73,13,14,0.73,0.13,0.14
NZL,New Zealand,Global North,East Asia & Pacific,2021,86,59,12,15,0.686046511627907,0.13953488372093023,0.1744186046511628
NZL,New Zealand,Global North,East Asia & Pacific,2022,89,63,14,12,0.7078651685393258,0.15730337078651685,0.1348314606741573
NZL,New Zealand,Global North,East Asia & Pacific,2023,88,61,16,10,0.6931818181818182,0.18181818181818182,0.11363636363636363
NZL,New Zealand,Global North,East Asia & Pacific,2024,95,65,16,14,0.6842105263157895,0.16842105263157894,0.14736842105263157
OMN,Oman,Global South,Middle East & North Africa,2004,73,68,2,2,0.9315068493150684,0.0273972602739726,0.0273972602739726
OMN,Oman,Global South,Middle East & North Africa,2005,75,68,3,3,0.9066666666666666,0.04,0.04
OMN,Oman,Global South,Middle East & North Africa,2006,101,92,1,5,0.9108910891089109,0.009900990099009901,0.04950495049504951
OMN,Oman,Global South,Middle East & North Africa,2007,79,73,5,1,0.9240506329113924,0.06329113924050633,0.012658227848101266
OMN,Oman,Global South,Middle East & North Africa,2008,78,67,3,5,0.8589743589743589,0.038461538461538464,0.0641025641025641
OMN,Oman,Global South,Middle East & North Africa,2009,68,62,3,3,0.9117647058823529,0.04411764705882353,0.04411764705882353
OMN,Oman,Global South,Middle East & North Africa,2010,72,65,3,4,0.9027777777777778,0.041666666666666664,0.05555555555555555
OMN,Oman,Global South,Middle East & North Africa,2011,69,61,3,5,0.8840579710144928,0.043478260869565216,0.07246376811594203
OMN,Oman,Global South,Middle East & North Africa,2012,74,65,3,6,0.8783783783783784,0.04054054054054054,0.08108108108108109
OMN,Oman,Global South,Middle East & North Africa,2013,64,58,1,5,0.90625,0.015625,0.078125
OMN,Oman,Global South,Middle East & North Africa,2014,80,71,4,4,0.8875,0.05,0.05
OMN,Oman,Global South,Middle East & North Africa,2015,78,69,2,6,0.8846153846153846,0.02564102564102564,0.07692307692307693
OMN,Oman,Global South,Middle East & North Africa,2016,81,71,3,7,0.8765432098765432,0.037037037037037035,0.08641975308641975
OMN,Oman,Global South,Middle East & North Africa,2017,94,84,1,8,0.8936170212765957,0.010638297872340425,0.0851063829787234
OMN,Oman,Global South,Middle East & North Africa,2018,107,94,3,9,0.8785046728971962,0.028037383177570093,0.08411214953271028
OMN,Oman,Global South,Middle East & North Africa,2019,100,85,1,10,0.85,0.01,0.1
OMN,Oman,Global South,Middle East & North Africa,2020,100,90,3,7,0.9,0.03,0.07
OMN,Oman,Global South,Middle East & North Africa,2021,86,78,1,6,0.9069767441860465,0.011627906976744186,0.06976744186046512
OMN,Oman,Global South,Middle East & North Africa,2022,89,75,3,11,0.8426966292134831,0.033707865168539325,0.12359550561797752
OMN,Oman,Global South,Middle East & North Africa,2023,88,72,2,13,0.8181818181818182,0.022727272727272728,0.14772727272727273
OMN,Oman,Global South,Middle East & North Africa,2024,95,78,3,13,0.8210526315789474,0.031578947368421054,0.1368421052631579
PAK,Pakistan,Global South,South Asia,2004,73,62,2,8,0.8493150684931506,0.0273972602739726,0.1095890410958904
PAK,Pakistan,Global South,South Asia,2005,75,59,3,11,0.7866666666666666,0.04,0.14666666666666667
PAK,Pakistan,Global South,South Asia,2006,101,86,6,7,0.8514851485148515,0.0594059405940594,0.06930693069306931
PAK,Pakistan,Global South,South Asia,2007,79,68,4,7,0.8607594936708861,0.05063291139240506,0.08860759493670886
PAK,Pakistan,Global South,South Asia,2008,78,62,2,13,0.7948717948717948,0.02564102564102564,0.16666666666666666
PAK,Pakistan,Global South,South Asia,2009,68,56,1,11,0.8235294117647058,0.014705882352941176,0.16176470588235295
PAK,Pakistan,Global South,South Asia,2010,72,59,3,10,0.8194444444444444,0.041666666666666664,0.1388888888888889
PAK,Pakistan,Global South,South Asia,2011,69,52,2,13,0.7536231884057971,0.028985507246376812,0.18840579710144928
PAK,Pakistan,Global South,South Asia,2012,74,58,4,11,0.7837837837837838,0.05405405405405406,0.14864864864864866
PAK,Pakistan,Global South,South Asia,2013,64,55,1,7,0.859375,0.015625,0.109375
PAK,Pakistan,Global South,South Asia,2014,80,66,3,11,0.825,0.0375,0.1375
PAK,Pakistan,Global South,South Asia,2015,78,60,3,15,0.7692307692307693,0.038461538461538464,0.19230769230769232
PAK,Pakistan,Global South,South Asia,2016,81,62,4,15,0.7654320987654321,0.04938271604938271,0.18518518518518517
PAK,Pakistan,Global South,South Asia,2017,94,77,2,12,0.8191489361702128,0.02127659574468085,0.1276595744680851
PAK,Pakistan,Global South,South Asia,2018,107,84,4,17,0.7850467289719626,0.037383177570093455,0.1588785046728972
PAK,Pakistan,Global South,South Asia,2019,100,80,3,16,0.8,0.03,0.16
PAK,Pakistan,Global South,South Asia,2020,100,79,3,16,0.79,0.03,0.16
PAK,Pakistan,Global South,South Asia,2021,86,62,3,19,0.7209302325581395,0.03488372093023256,0.22093023255813954
PAK,Pakistan,Global South,South Asia,2022,89,60,6,23,0.6741573033707865,0.06741573033707865,0.25842696629213485
PAK,Pakistan,Global South,South Asia,2023,88,62,4,22,0.7045454545454546,0.045454545454545456,0.25
PAK,Pakistan,Global South,South Asia,2024,95,69,4,21,0.7263157894736842,0.042105263157894736,0.22105263157894736
PAN,Panama,Global South,Latin America & Caribbean,2004,73,70,0,1,0.958904109589041,0,0.0136986301369863
PAN,Panama,Global South,Latin America & Caribbean,2005,75,67,0,7,0.8933333333333333,0,0.09333333333333334
PAN,Panama,Global South,Latin America & Caribbean,2006,101,93,1,6,0.9207920792079208,0.009900990099009901,0.0594059405940594
PAN,Panama,Global South,Latin America & Caribbean,2007,79,74,0,5,0.9367088607594937,0,0.06329113924050633
PAN,Panama,Global South,Latin America & Caribbean,2008,78,70,1,6,0.8974358974358975,0.01282051282051282,0.07692307692307693
PAN,Panama,Global South,Latin America & Caribbean,2009,68,52,8,7,0.7647058823529411,0.11764705882352941,0.10294117647058823
PAN,Panama,Global South,Latin America & Caribbean,2010,72,55,4,11,0.7638888888888888,0.05555555555555555,0.1527777777777778
PAN,Panama,Global South,Latin America & Caribbean,2011,69,52,3,12,0.7536231884057971,0.043478260869565216,0.17391304347826086
