iso3c,country,year,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes,indicator,value
CAN,Canada,2009,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,9.29
CAN,Canada,2009,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.79
CAN,Canada,2009,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.0660975609756
CAN,Canada,2009,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,51552.4223837895
CAN,Canada,2009,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,33630069
CAN,Canada,2009,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2009,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,80.3
CAN,Canada,2009,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.91742
CAN,Canada,2010,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,10.70066547
CAN,Canada,2010,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.0384
CAN,Canada,2010,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,9.342
CAN,Canada,2010,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.77
CAN,Canada,2010,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.3221951219512
CAN,Canada,2010,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,52558.4408142168
CAN,Canada,2010,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,34005902
CAN,Canada,2010,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2010,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,80.3
CAN,Canada,2010,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.82504
CAN,Canada,2011,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,10.40518665
CAN,Canada,2011,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
CAN,Canada,2011,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,9.26
CAN,Canada,2011,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.78
CAN,Canada,2011,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.4826829268293
CAN,Canada,2011,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,53681.1296700569
CAN,Canada,2011,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,34339221
CAN,Canada,2011,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2011,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,83
CAN,Canada,2011,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.78714
CAN,Canada,2012,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,10.5407114
CAN,Canada,2012,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.3962
CAN,Canada,2012,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,9.372
CAN,Canada,2012,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.77
CAN,Canada,2012,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.6636585365854
CAN,Canada,2012,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,54034.8034751988
CAN,Canada,2012,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,34713395
CAN,Canada,2012,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2012,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,83
CAN,Canada,2012,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.77303
CAN,Canada,2013,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,10.43559265
CAN,Canada,2013,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.4509
CAN,Canada,2013,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,9.513
CAN,Canada,2013,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.7
CAN,Canada,2013,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.7448780487805
CAN,Canada,2013,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,54712.178423981
CAN,Canada,2013,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,35080992
CAN,Canada,2013,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2013,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,85.80000305
CAN,Canada,2013,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.70624
CAN,Canada,2014,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,10.28115654
CAN,Canada,2014,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.4961
CAN,Canada,2014,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,9.791
CAN,Canada,2014,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.66
CAN,Canada,2014,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.7843902439025
CAN,Canada,2014,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,55723.4835404159
CAN,Canada,2014,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,35434066
CAN,Canada,2014,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2014,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,87.12000275
CAN,Canada,2014,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.71482
CAN,Canada,2015,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,10.76397896
CAN,Canada,2015,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.5388
CAN,Canada,2015,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,9.872
CAN,Canada,2015,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.6
CAN,Canada,2015,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.8258536585366
CAN,Canada,2015,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,55660.8675272614
CAN,Canada,2015,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,35704498
CAN,Canada,2015,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2015,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,90
CAN,Canada,2015,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.6936
CAN,Canada,2016,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,11.05626965
CAN,Canada,2016,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.3105
CAN,Canada,2016,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,9.928
CAN,Canada,2016,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.58
CAN,Canada,2016,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.94
CAN,Canada,2016,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,55606.1549191947
CAN,Canada,2016,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,36110803
CAN,Canada,2016,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2016,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,91.16000366
CAN,Canada,2016,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.72903
CAN,Canada,2017,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,10.9242115
CAN,Canada,2017,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.6102
CAN,Canada,2017,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,9.97
CAN,Canada,2017,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.51
CAN,Canada,2017,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.8078048780488
CAN,Canada,2017,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,56612.3285367448
CAN,Canada,2017,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,36545075
CAN,Canada,2017,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2017,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,92.70140076
CAN,Canada,2017,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.68702
CAN,Canada,2018,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,10.92262077
CAN,Canada,2018,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.411
CAN,Canada,2018,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,9.928
CAN,Canada,2018,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.54
CAN,Canada,2018,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.8036585365854
CAN,Canada,2018,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,57337.4909099991
CAN,Canada,2018,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,37072620
CAN,Canada,2018,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2018,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,94.64
CAN,Canada,2018,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.7372
CAN,Canada,2019,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,11.04823494
CAN,Canada,2019,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.418
CAN,Canada,2019,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,9.977
CAN,Canada,2019,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.51
CAN,Canada,2019,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,82.1585365853659
CAN,Canada,2019,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,57583.845798092
CAN,Canada,2019,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,37618495
CAN,Canada,2019,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2019,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,91.91290283
CAN,Canada,2019,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.75578
CAN,Canada,2020,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,13.01732922
CAN,Canada,2020,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.415
CAN,Canada,2020,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,10.08
CAN,Canada,2020,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.54
CAN,Canada,2020,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.53
CAN,Canada,2020,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,54092.8790317796
CAN,Canada,2020,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,38028638
CAN,Canada,2020,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2020,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,92.3
CAN,Canada,2020,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.93413
CAN,Canada,2021,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,12.38106632
CAN,Canada,2021,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.444
CAN,Canada,2021,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,10.19
CAN,Canada,2021,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.57
CAN,Canada,2021,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.4514634146342
CAN,Canada,2021,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,56995.1176781351
CAN,Canada,2021,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,38239864
CAN,Canada,2021,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2021,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,93.93710327
CAN,Canada,2021,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.87064
CAN,Canada,2022,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,11.08119678
CAN,Canada,2022,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.814
CAN,Canada,2022,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,10.21
CAN,Canada,2022,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.54
CAN,Canada,2022,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.0948780487805
CAN,Canada,2022,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,58321.0611834624
CAN,Canada,2022,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,38935934
CAN,Canada,2022,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2022,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,94
CAN,Canada,2022,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.81291
CAN,Canada,2023,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,11.18692875
CAN,Canada,2023,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.819
CAN,Canada,2023,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,11.26
CAN,Canada,2023,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
CAN,Canada,2023,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,81.6263414634146
CAN,Canada,2023,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,57517.4431587432
CAN,Canada,2023,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,40083484
CAN,Canada,2023,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2023,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,94.14530182
CAN,Canada,2023,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.81048
CAN,Canada,2024,Canada,Global North,North America,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,11.3095665
CAN,Canada,2024,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
CAN,Canada,2024,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
CAN,Canada,2024,Canada,Global North,North America,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
CAN,Canada,2024,Canada,Global North,North America,yes,NA,NA,NA,SP.DYN.LE00.IN,82.1080487804878
CAN,Canada,2024,Canada,Global North,North America,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,56706.8238031978
CAN,Canada,2024,Canada,Global North,North America,yes,NA,NA,NA,SP.POP.TOTL,41288599
CAN,Canada,2024,Canada,Global North,North America,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
CAN,Canada,2024,Canada,Global North,North America,yes,NA,NA,NA,IT.NET.USER.ZS,94.353302
CAN,Canada,2024,Canada,Global North,North America,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.7908
GBR,United Kingdom,2004,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.32219028
GBR,United Kingdom,2004,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.324
GBR,United Kingdom,2004,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,9.484
GBR,United Kingdom,2004,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.85
GBR,United Kingdom,2004,United Kingdom,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,78.7463414634146
GBR,United Kingdom,2004,United Kingdom,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,46558.1299600699
GBR,United Kingdom,2004,United Kingdom,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,59987905
GBR,United Kingdom,2004,United Kingdom,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GBR,United Kingdom,2004,United Kingdom,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,65.61
GBR,United Kingdom,2004,United Kingdom,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.53089
GBR,United Kingdom,2005,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.38108349
GBR,United Kingdom,2005,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.4
GBR,United Kingdom,2005,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,9.6
GBR,United Kingdom,2005,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.71
GBR,United Kingdom,2005,United Kingdom,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,79.0487804878049
GBR,United Kingdom,2005,United Kingdom,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,47529.9377511933
GBR,United Kingdom,2005,United Kingdom,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,60401206
GBR,United Kingdom,2005,United Kingdom,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GBR,United Kingdom,2005,United Kingdom,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,70
GBR,United Kingdom,2005,United Kingdom,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.55004
GBR,United Kingdom,2006,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.53970814
GBR,United Kingdom,2006,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.45
GBR,United Kingdom,2006,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,9.443
GBR,United Kingdom,2006,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.53
GBR,United Kingdom,2006,United Kingdom,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,79.2487804878049
GBR,United Kingdom,2006,United Kingdom,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,48215.0486668938
GBR,United Kingdom,2006,United Kingdom,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,60846820
GBR,United Kingdom,2006,United Kingdom,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GBR,United Kingdom,2006,United Kingdom,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,68.82
GBR,United Kingdom,2006,United Kingdom,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.57625
GBR,United Kingdom,2007,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.76035309
GBR,United Kingdom,2007,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.481
GBR,United Kingdom,2007,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,9.105
GBR,United Kingdom,2007,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.38
GBR,United Kingdom,2007,United Kingdom,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,79.4487804878049
GBR,United Kingdom,2007,United Kingdom,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,49243.2517368789
GBR,United Kingdom,2007,United Kingdom,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,61322463
GBR,United Kingdom,2007,United Kingdom,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GBR,United Kingdom,2007,United Kingdom,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,75.09
GBR,United Kingdom,2007,United Kingdom,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.6183
GBR,United Kingdom,2008,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.03295708
GBR,United Kingdom,2008,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.559
GBR,United Kingdom,2008,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,9.123
GBR,United Kingdom,2008,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.32
GBR,United Kingdom,2008,United Kingdom,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,79.6
GBR,United Kingdom,2008,United Kingdom,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,48833.0712359377
GBR,United Kingdom,2008,United Kingdom,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,61806995
GBR,United Kingdom,2008,United Kingdom,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GBR,United Kingdom,2008,United Kingdom,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,78.39
GBR,United Kingdom,2008,United Kingdom,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.60901
GBR,United Kingdom,2009,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.83944035
GBR,United Kingdom,2009,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.642
GBR,United Kingdom,2009,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,8.957
GBR,United Kingdom,2009,United Kingdom,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.25
