iso3c,year,indicator_code,value,value_text,parent_location,parent_location_code,indicator_label,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes
KWT,2015,UHC_SCI_INFECT,100,100,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2015,UHC_SCI_NCD,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2015,UHC_SCI_RMNCH,75,75,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2016,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2016,SDGIHR,85,85,Eastern Mediterranean,EMR,Average of 13 International Health Regulations core capacity scores,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2016,UHC_IHR,85,85,Eastern Mediterranean,EMR,Compliance with international health regulations,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2016,UHC_INDEX_REPORTED,83,83,Eastern Mediterranean,EMR,UHC service coverage index,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2016,UHC_SCI_CAPACITY,95,95,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2016,UHC_SCI_INFECT,100,100,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2016,UHC_SCI_NCD,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2016,UHC_SCI_RMNCH,75,75,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2017,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2017,SDGIHR,84.86283,85,Eastern Mediterranean,EMR,Average of 13 International Health Regulations core capacity scores,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2017,UHC_INDEX_REPORTED,83,83,Eastern Mediterranean,EMR,UHC service coverage index,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2017,UHC_SCI_CAPACITY,95,95,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2017,UHC_SCI_INFECT,100,100,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2017,UHC_SCI_NCD,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2017,UHC_SCI_RMNCH,75,75,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2018,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2018,SDGIHR2018,56,56,Eastern Mediterranean,EMR,IHR SPAR first edition average core capacity score,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2018,UHC_INDEX_REPORTED,80,80,Eastern Mediterranean,EMR,UHC service coverage index,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2018,UHC_SCI_CAPACITY,82,82,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2018,UHC_SCI_INFECT,100,100,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2018,UHC_SCI_NCD,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2018,UHC_SCI_RMNCH,75,75,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2019,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2019,SDGIHR2018,76,76,Eastern Mediterranean,EMR,IHR SPAR first edition average core capacity score,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2019,UHC_INDEX_REPORTED,83,83,Eastern Mediterranean,EMR,UHC service coverage index,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2019,UHC_SCI_CAPACITY,91,91,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2019,UHC_SCI_INFECT,100,100,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2019,UHC_SCI_NCD,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2019,UHC_SCI_RMNCH,75,75,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2020,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2020,SDGIHR2018,84,84,Eastern Mediterranean,EMR,IHR SPAR first edition average core capacity score,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2020,UHC_INDEX_REPORTED,83,83,Eastern Mediterranean,EMR,UHC service coverage index,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2020,UHC_SCI_CAPACITY,94,94,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2020,UHC_SCI_INFECT,100,100,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2020,UHC_SCI_NCD,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2020,UHC_SCI_RMNCH,75,75,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2021,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2021,SDGIHR2021,83,83,Eastern Mediterranean,EMR,IHR SPAR second edition average core capacity score,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2021,UHC_INDEX_REPORTED,83,83,Eastern Mediterranean,EMR,UHC service coverage index,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2021,UHC_SCI_CAPACITY,94,94,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2021,UHC_SCI_INFECT,100,100,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2021,UHC_SCI_NCD,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2021,UHC_SCI_RMNCH,75,75,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2022,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2022,SDGIHR2021,92,92,Eastern Mediterranean,EMR,IHR SPAR second edition average core capacity score,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2022,UHC_INDEX_REPORTED,84,84,Eastern Mediterranean,EMR,UHC service coverage index,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2022,UHC_SCI_CAPACITY,97,97,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2022,UHC_SCI_INFECT,100,100,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2022,UHC_SCI_NCD,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2022,UHC_SCI_RMNCH,75,75,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2023,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2023,SDGIHR2021,94,94,Eastern Mediterranean,EMR,IHR SPAR second edition average core capacity score,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2023,UHC_AVAILABILITY_SCORE,46,46,Eastern Mediterranean,EMR,Primary data availability for UHC service coverage index,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2023,UHC_INDEX_REPORTED,84,84,Eastern Mediterranean,EMR,UHC service coverage index,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2023,UHC_SCI_CAPACITY,98,98,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2023,UHC_SCI_INFECT,100,100,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2023,UHC_SCI_NCD,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2023,UHC_SCI_RMNCH,75,75,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
KWT,2024,SDGIHR2021,97,97,Eastern Mediterranean,EMR,IHR SPAR second edition average core capacity score,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
LAO,2004,GHED_EXTCHE_SHA2011,22.36207962,22.36,Western Pacific,WPR,External health expenditure as percentage of current health expenditure,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2004,UHC_INDEX_REPORTED,39,39,Western Pacific,WPR,UHC service coverage index,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2004,UHC_SCI_CAPACITY,41,41,Western Pacific,WPR,UHC service coverage sub-index on service capacity and access,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2004,UHC_SCI_INFECT,40,40,Western Pacific,WPR,UHC service coverage sub-index on infectious diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2004,UHC_SCI_NCD,32,32,Western Pacific,WPR,UHC service coverage sub-index on noncommunicable diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2004,UHC_SCI_RMNCH,42,42,Western Pacific,WPR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2005,GHED_EXTCHE_SHA2011,20.21408081,20.21,Western Pacific,WPR,External health expenditure as percentage of current health expenditure,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2005,UHC_INDEX_REPORTED,40,40,Western Pacific,WPR,UHC service coverage index,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2005,UHC_SCI_CAPACITY,41,41,Western Pacific,WPR,UHC service coverage sub-index on service capacity and access,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2005,UHC_SCI_INFECT,43,43,Western Pacific,WPR,UHC service coverage sub-index on infectious diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2005,UHC_SCI_NCD,34,34,Western Pacific,WPR,UHC service coverage sub-index on noncommunicable diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2005,UHC_SCI_RMNCH,42,42,Western Pacific,WPR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2006,GHED_EXTCHE_SHA2011,27.84760666,27.85,Western Pacific,WPR,External health expenditure as percentage of current health expenditure,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2006,UHC_INDEX_REPORTED,41,41,Western Pacific,WPR,UHC service coverage index,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2006,UHC_SCI_CAPACITY,40,40,Western Pacific,WPR,UHC service coverage sub-index on service capacity and access,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2006,UHC_SCI_INFECT,45,45,Western Pacific,WPR,UHC service coverage sub-index on infectious diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2006,UHC_SCI_NCD,36,36,Western Pacific,WPR,UHC service coverage sub-index on noncommunicable diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2006,UHC_SCI_RMNCH,43,43,Western Pacific,WPR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2007,GHED_EXTCHE_SHA2011,23.72323227,23.72,Western Pacific,WPR,External health expenditure as percentage of current health expenditure,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2007,UHC_INDEX_REPORTED,43,43,Western Pacific,WPR,UHC service coverage index,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2007,UHC_SCI_CAPACITY,40,40,Western Pacific,WPR,UHC service coverage sub-index on service capacity and access,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2007,UHC_SCI_INFECT,48,48,Western Pacific,WPR,UHC service coverage sub-index on infectious diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2007,UHC_SCI_NCD,38,38,Western Pacific,WPR,UHC service coverage sub-index on noncommunicable diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2007,UHC_SCI_RMNCH,45,45,Western Pacific,WPR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2008,GHED_EXTCHE_SHA2011,21.9759922,21.98,Western Pacific,WPR,External health expenditure as percentage of current health expenditure,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2008,UHC_INDEX_REPORTED,44,44,Western Pacific,WPR,UHC service coverage index,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2008,UHC_SCI_CAPACITY,40,40,Western Pacific,WPR,UHC service coverage sub-index on service capacity and access,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2008,UHC_SCI_INFECT,51,51,Western Pacific,WPR,UHC service coverage sub-index on infectious diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2008,UHC_SCI_NCD,40,40,Western Pacific,WPR,UHC service coverage sub-index on noncommunicable diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2008,UHC_SCI_RMNCH,48,48,Western Pacific,WPR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2009,GHED_EXTCHE_SHA2011,19.59241486,19.59,Western Pacific,WPR,External health expenditure as percentage of current health expenditure,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2009,UHC_INDEX_REPORTED,45,45,Western Pacific,WPR,UHC service coverage index,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2009,UHC_SCI_CAPACITY,38,38,Western Pacific,WPR,UHC service coverage sub-index on service capacity and access,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2009,UHC_SCI_INFECT,53,53,Western Pacific,WPR,UHC service coverage sub-index on infectious diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2009,UHC_SCI_NCD,41,41,Western Pacific,WPR,UHC service coverage sub-index on noncommunicable diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2009,UHC_SCI_RMNCH,51,51,Western Pacific,WPR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2010,GHED_EXTCHE_SHA2011,16.71574211,16.72,Western Pacific,WPR,External health expenditure as percentage of current health expenditure,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2010,SDGIHR,51,51,Western Pacific,WPR,Average of 13 International Health Regulations core capacity scores,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2010,UHC_IHR,51,51,Western Pacific,WPR,Compliance with international health regulations,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2010,UHC_INDEX_REPORTED,47,47,Western Pacific,WPR,UHC service coverage index,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2010,UHC_SCI_CAPACITY,39,39,Western Pacific,WPR,UHC service coverage sub-index on service capacity and access,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2010,UHC_SCI_INFECT,56,56,Western Pacific,WPR,UHC service coverage sub-index on infectious diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2010,UHC_SCI_NCD,43,43,Western Pacific,WPR,UHC service coverage sub-index on noncommunicable diseases,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2010,UHC_SCI_RMNCH,53,53,Western Pacific,WPR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2011,GHED_EXTCHE_SHA2011,27.60452843,27.60,Western Pacific,WPR,External health expenditure as percentage of current health expenditure,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LAO,2011,SDGIHR,50,50,Western Pacific,WPR,Average of 13 International Health Regulations core capacity scores,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
