iso3c,year,un_degree,un_strength,un_eigen,un_betweenness,un_closeness,un_local_clustering,un_network_density,un_network_clustering,un_network_components,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes
IND,2020,0.10101010101010101,8.218228338616406,0.1583333740615804,0,0.4466578965418909,0.3111111111111111,0.15393939393939393,0.5619930364020704,2,India,Global South,South Asia,yes,NA,NA,NA
IRL,2020,0.1111111111111111,10.039292929292928,4.059009756402821e-16,0.0022675736961451248,0.4411619020617052,0.6545454545454545,0.15393939393939393,0.5619930364020704,2,Ireland,Global North,Europe,yes,NA,NA,NA
IRN,2020,0.12121212121212122,10.37982450308288,0.23381965596069523,0,0.4759344479751008,0.5606060606060607,0.15393939393939393,0.5619930364020704,2,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA
IRQ,2020,0.1919191919191919,18.18182521731602,0.501921807126526,0.0037105751391465678,0.5665316823164652,0.5438596491228069,0.15393939393939393,0.5619930364020704,2,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA
ISL,2020,0.20202020202020202,17.895454545454545,9.327207313167368e-16,0.01422387136672851,0.5787354021158176,0.41578947368421054,0.15393939393939393,0.5619930364020704,2,Iceland,Global North,Europe,yes,NA,NA,NA
ISR,2020,0.10101010101010101,5.333333333333334,3.695850422736749e-16,0,0.3152996140083342,0.7111111111111111,0.15393939393939393,0.5619930364020704,2,Israel,Global North,Middle East,yes,NA,NA,NA
ITA,2020,0.16161616161616163,14.676666666666668,8.918476810390644e-16,0.006953892668178383,0.5489400442356667,0.5416666666666666,0.15393939393939393,0.5619930364020704,2,Italy,Global North,Europe,yes,NA,NA,NA
JOR,2020,0.25252525252525254,23.6037942530153,0.5368244434596653,0.0018552875695732839,0.5961128364901646,0.35333333333333333,0.15393939393939393,0.5619930364020704,2,Jordan,Global South,Middle East & North Africa,yes,NA,NA,NA
JPN,2020,0.10101010101010101,8.218181818181819,5.075819657709042e-16,0,0.47520394083063583,0.6222222222222222,0.15393939393939393,0.5619930364020704,2,Japan,Global North,East Asia & Pacific,yes,NA,NA,NA
KAZ,2020,0.1111111111111111,10.36151541660221,0.28524778186907124,0,0.5104662730095897,0.7090909090909091,0.15393939393939393,0.5619930364020704,2,Kazakhstan,Global South,Europe & Central Asia,yes,NA,NA,NA
KEN,2020,0.36363636363636365,34.07174345618663,0.7781681928446648,0.01834673263244692,0.6817977553009563,0.30317460317460315,0.15393939393939393,0.5619930364020704,2,Kenya,Global South,Sub-Saharan Africa,yes,NA,NA,NA
KHM,2020,0.1414141414141414,12.859984777597244,0.2749672592380009,0.0018552875695732839,0.5283015125742038,0.5054945054945055,0.15393939393939393,0.5619930364020704,2,Cambodia,Global South,East Asia & Pacific,yes,NA,NA,NA
KOR,2020,0.10101010101010101,8.64,5.87995666004381e-16,0,0.47385055068076615,0.7777777777777778,0.15393939393939393,0.5619930364020704,2,"Korea, Rep.",Global North,East Asia & Pacific,yes,NA,NA,NA
KWT,2020,0.20202020202020202,19.033344997690072,0.4893774104194513,0.003916718202432488,0.5658664962526575,0.5263157894736842,0.15393939393939393,0.5619930364020704,2,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
LAO,2020,0.12121212121212122,11.166490649080476,0.3217838876093086,0.0045351473922902496,0.5238948135564104,0.5606060606060607,0.15393939393939393,0.5619930364020704,2,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LKA,2020,0.13131313131313133,12.240651378831103,0.3227387472170478,1.0307153164296021e-4,0.5256916933511614,0.48717948717948717,0.15393939393939393,0.5619930364020704,2,Sri Lanka,Global South,South Asia,yes,NA,NA,NA
LTU,2020,0.1919191919191919,17.80807462378891,1.48605562858563e-15,0.00472411186696901,0.5680999521294964,0.6666666666666666,0.15393939393939393,0.5619930364020704,2,Lithuania,Global North,Europe,yes,NA,NA,NA
LUX,2020,0.1414141414141414,13.098775510204081,8.8544602781233e-16,0.00484436198721913,0.5410208681461698,0.6043956043956044,0.15393939393939393,0.5619930364020704,2,Luxembourg,Global North,Europe,yes,NA,NA,NA
LVA,2020,0.21212121212121213,19.33605236033808,1.487654793402166e-15,0.0072218786504500785,0.6110892412183829,0.4904761904761905,0.15393939393939393,0.5619930364020704,2,Latvia,Global North,Europe,yes,NA,NA,NA
MAR,2020,0.16161616161616163,15.06681006053223,0.41134127430283,8.245722531436817e-4,0.5495255618230792,0.5333333333333333,0.15393939393939393,0.5619930364020704,2,Morocco,Global South,Middle East & North Africa,yes,NA,NA,NA
MEX,2020,0.1111111111111111,9.91584026912375,0.2083239565494696,0,0.47332113595572245,0.5272727272727272,0.15393939393939393,0.5619930364020704,2,Mexico,Global South,Latin America & Caribbean,yes,NA,NA,NA
MLT,2020,0.10101010101010101,9.14959595959596,4.495976451566353e-16,0.0011337868480725624,0.4343031013503273,0.6888888888888889,0.15393939393939393,0.5619930364020704,2,Malta,Global North,Europe,yes,NA,NA,NA
MMR,2020,0.1111111111111111,9.631021450172682,0.1718487397735813,0.0010307153164296021,0.44262243054240025,0.32727272727272727,0.15393939393939393,0.5619930364020704,2,Myanmar,Global South,East Asia & Pacific,yes,NA,NA,NA
MNG,2020,0.24242424242424243,22.490592995996256,0.4823177164054553,0.005462791177076891,0.5805832366283084,0.35144927536231885,0.15393939393939393,0.5619930364020704,2,Mongolia,Global South,East Asia & Pacific,yes,NA,NA,NA
MYS,2020,0.2222222222222222,20.931881819549087,0.5358062486818201,0.006390434961863534,0.5828770044020714,0.4632034632034632,0.15393939393939393,0.5619930364020704,2,Malaysia,Global South,East Asia & Pacific,yes,NA,NA,NA
NAM,2020,0.1919191919191919,18.201454888861804,0.48431428829807177,0.0026798598227169654,0.5610260023827628,0.4912280701754386,0.15393939393939393,0.5619930364020704,2,Namibia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
NGA,2020,0.10101010101010101,9.353973531115063,0.26717889897213093,0,0.48536028057580444,0.6888888888888889,0.15393939393939393,0.5619930364020704,2,Nigeria,Global South,Sub-Saharan Africa,yes,NA,NA,NA
NLD,2020,0.15151515151515152,13.4536260564832,1.1326603724518813e-15,0.0012368583797155227,0.5332100941309792,0.6571428571428571,0.15393939393939393,0.5619930364020704,2,Netherlands,Global North,Europe,yes,NA,NA,NA
NOR,2020,0.1414141414141414,12.748080808080807,7.573136813942289e-16,9.276437847866419e-4,0.5331889056813272,0.5604395604395604,0.15393939393939393,0.5619930364020704,2,Norway,Global North,Europe,yes,NA,NA,NA
NPL,2020,0.16161616161616163,15.016686753015252,0.3510299228160987,0.0037105751391465678,0.5416342989864062,0.4166666666666667,0.15393939393939393,0.5619930364020704,2,Nepal,Global South,South Asia,yes,NA,NA,NA
NZL,2020,0.1111111111111111,9.868888888888888,5.072097690071876e-16,4.1228612657184083e-4,0.4780195687250842,0.6363636363636364,0.15393939393939393,0.5619930364020704,2,New Zealand,Global North,East Asia & Pacific,yes,NA,NA,NA
OMN,2020,0.18181818181818182,16.944772529422238,0.38956657298259706,0.007111935683364255,0.5372447481826563,0.5098039215686274,0.15393939393939393,0.5619930364020704,2,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA
PAK,2020,0.1111111111111111,9.539037129867635,0.19970759282479186,2.0614306328592042e-4,0.4332382477045172,0.509090909090909,0.15393939393939393,0.5619930364020704,2,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAN,2020,0.12121212121212122,10.858599443983266,0.28405573643221455,0,0.4978451111935659,0.6212121212121212,0.15393939393939393,0.5619930364020704,2,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PER,2020,0.15151515151515152,13.999406329866838,0.3206214297087133,0.003195217480931767,0.5251723751786352,0.5523809523809524,0.15393939393939393,0.5619930364020704,2,Peru,Global South,Latin America & Caribbean,yes,NA,NA,NA
PHL,2020,0.12121212121212122,11.133925137881738,0.26491195182068156,0,0.5102442108929455,0.5151515151515151,0.15393939393939393,0.5619930364020704,2,Philippines,Global South,East Asia & Pacific,yes,NA,NA,NA
POL,2020,0.15151515151515152,14.038379715522574,1.2031288809876668e-15,6.871435442864014e-5,0.533286335128219,0.7428571428571429,0.15393939393939393,0.5619930364020704,2,Poland,Global North,Europe,yes,NA,NA,NA
PRT,2020,0.13131313131313133,12.048282828282828,8.011897993141204e-16,0.0025286882429739572,0.5255518915828978,0.6538461538461539,0.15393939393939393,0.5619930364020704,2,Portugal,Global North,Europe,yes,NA,NA,NA
PRY,2020,0.16161616161616163,14.829153970446448,0.3511463350864263,0.0010307153164296021,0.528660597470261,0.55,0.15393939393939393,0.5619930364020704,2,Paraguay,Global South,Latin America & Caribbean,yes,NA,NA,NA
QAT,2020,0.16161616161616163,15.35639954085865,0.4216402087743986,0,0.5450256804144465,0.625,0.15393939393939393,0.5619930364020704,2,Qatar,Global South,Middle East & North Africa,yes,NA,NA,NA
ROU,2020,0.18181818181818182,16.818173572459287,1.3142336346162977e-15,0.005064247921390779,0.5832206424197908,0.5555555555555556,0.15393939393939393,0.5619930364020704,2,Romania,Global North,Europe,yes,NA,NA,NA
RWA,2020,0.1111111111111111,9.915453001404222,0.22629369544427824,4.1228612657184083e-4,0.48307371194325,0.6363636363636364,0.15393939393939393,0.5619930364020704,2,Rwanda,Global South,Sub-Saharan Africa,yes,NA,NA,NA
SAU,2020,0.1414141414141414,12.941996361483472,0.2982379291864928,6.184291898577613e-4,0.5142493090221643,0.6043956043956044,0.15393939393939393,0.5619930364020704,2,Saudi Arabia,Global South,Middle East & North Africa,yes,NA,NA,NA
SEN,2020,0.494949494949495,46.55320078648919,1,0.14574314574314573,0.807768213599259,0.2729591836734694,0.15393939393939393,0.5619930364020704,2,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA
SGP,2020,0.1111111111111111,10.261779411889858,0.28968022972552476,0,0.5030734299708617,0.6363636363636364,0.15393939393939393,0.5619930364020704,2,Singapore,Global North,East Asia & Pacific,yes,NA,NA,NA
SVK,2020,0.16161616161616163,14.799183673469386,1.2212866249741344e-15,2.5767882910740053e-4,0.5643967376875658,0.6583333333333333,0.15393939393939393,0.5619930364020704,2,Slovak Republic,Global North,Europe,yes,NA,NA,NA
SVN,2020,0.1717171717171717,15.719999999999999,1.3276739285846522e-15,0.004294647151790009,0.5737229855570111,0.5661764705882353,0.15393939393939393,0.5619930364020704,2,Slovenia,Global North,Europe,yes,NA,NA,NA
SWE,2020,0.12121212121212122,10.75888888888889,5.457746656583259e-16,0.0016491445062873633,0.4985985499346885,0.6060606060606061,0.15393939393939393,0.5619930364020704,2,Sweden,Global North,Europe,yes,NA,NA,NA
THA,2020,0.12121212121212122,11.260518787861232,0.3021920969556157,2.0614306328592042e-4,0.5141901766626006,0.5606060606060607,0.15393939393939393,0.5619930364020704,2,Thailand,Global South,East Asia & Pacific,yes,NA,NA,NA
TUN,2020,0.20202020202020202,19.095268979602007,0.4901453196865178,0.00463821892393321,0.5723592019975219,0.4421052631578948,0.15393939393939393,0.5619930364020704,2,Tunisia,Global South,Middle East & North Africa,yes,NA,NA,NA
TUR,2020,0.10101010101010101,8.1010101010101,5.662696872770302e-16,0,0.4740048238244417,0.6888888888888889,0.15393939393939393,0.5619930364020704,2,Turkiye,Global South,Europe & Central Asia,yes,NA,NA,NA
TZA,2020,0.26262626262626265,24.448821392791643,0.5825804420117636,0.0026798598227169654,0.6105225693068237,0.38153846153846155,0.15393939393939393,0.5619930364020704,2,Tanzania,Global South,Sub-Saharan Africa,yes,NA,NA,NA
UGA,2020,0.1414141414141414,13.01275567493371,0.34155672031967876,0.0022675736961451248,0.530013952178763,0.4505494505494505,0.15393939393939393,0.5619930364020704,2,Uganda,Global South,Sub-Saharan Africa,yes,NA,NA,NA
URY,2020,0.13131313131313133,11.592695757417603,0.21858928785513373,0,0.45921859870739656,0.576923076923077,0.15393939393939393,0.5619930364020704,2,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA
USA,2020,0.10101010101010101,5.238787878787879,3.837169540983403e-16,0,0.3197273723046571,0.7111111111111111,0.15393939393939393,0.5619930364020704,2,United States,Global North,North America,yes,NA,NA,NA
UZB,2020,0.1717171717171717,15.590442440484145,0.3310281474007394,0.0055658627087198514,0.5405640860389903,0.4485294117647059,0.15393939393939393,0.5619930364020704,2,Uzbekistan,Global South,Europe & Central Asia,yes,NA,NA,NA
VNM,2020,0.13131313131313133,12.031931488148844,0.31015898342189574,0.0016491445062873633,0.5290229699290177,0.5,0.15393939393939393,0.5619930364020704,2,Viet Nam,Global South,East Asia & Pacific,yes,NA,NA,NA
ZAF,2020,0.10101010101010101,9.471729761731662,0.2980594809629736,0,0.5045917720528789,0.7555555555555555,0.15393939393939393,0.5619930364020704,2,South Africa,Global South,Sub-Saharan Africa,yes,NA,NA,NA
ZMB,2020,0.2222222222222222,20.653896960634853,0.45960780553095154,0.020202020202020204,0.5851903197890996,0.42857142857142855,0.15393939393939393,0.5619930364020704,2,Zambia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
ZWE,2020,0.10101010101010101,8.501878435252006,0.1752932308702365,0,0.4640603776627631,0.6444444444444444,0.15393939393939393,0.5619930364020704,2,Zimbabwe,Global South,Sub-Saharan Africa,yes,NA,NA,NA
AGO,2021,0.20202020202020202,18.84096157068381,0.5014085752343793,0.0026798598227169654,0.5705751519085938,0.42105263157894735,0.15838383838383838,0.5698327018659896,2,Angola,Global South,Sub-Saharan Africa,yes,NA,NA,NA
ARE,2021,0.21212121212121213,19.575827820143548,0.479287434449341,0.005875077303648732,0.5730044432115075,0.4142857142857143,0.15838383838383838,0.5698327018659896,2,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARG,2021,0.10101010101010101,9.074489178308886,0.30625934431561697,0,0.4964155388415278,0.7777777777777778,0.15838383838383838,0.5698327018659896,2,Argentina,Global South,Latin America & Caribbean,yes,NA,NA,NA
AUS,2021,0.12121212121212122,8.912407443597594,6.270390064316113e-16,0,0.44666093439096566,0.6212121212121212,0.15838383838383838,0.5698327018659896,2,Australia,Global North,East Asia & Pacific,yes,NA,NA,NA
AUT,2021,0.10101010101010101,8.74281805745554,4.2126697331455617e-16,0,0.4831735466992908,0.6444444444444444,0.15838383838383838,0.5698327018659896,2,Austria,Global North,Europe,yes,NA,NA,NA
AZE,2021,0.3939393939393939,36.35343725361068,0.8006613803767157,0.05009276437847866,0.7009581396321497,0.2766531713900135,0.15838383838383838,0.5698327018659896,2,Azerbaijan,Global South,Europe & Central Asia,yes,NA,NA,NA
BEL,2021,0.24242424242424243,21.847149660897955,1.3282929171189904e-15,0.012849584278155708,0.6475093347009688,0.43478260869565216,0.15838383838383838,0.5698327018659896,2,Belgium,Global North,Europe,yes,NA,NA,NA
BGD,2021,0.26262626262626265,24.39940860479303,0.6201863397250819,0.003916718202432488,0.6039339791075794,0.39384615384615385,0.15838383838383838,0.5698327018659896,2,Bangladesh,Global South,South Asia,yes,NA,NA,NA
BGR,2021,0.2828282828282828,25.61814214057716,1.7804119625769803e-15,0.014570878856593143,0.6963202166609234,0.42063492063492064,0.15838383838383838,0.5698327018659896,2,Bulgaria,Global North,Europe,yes,NA,NA,NA
BOL,2021,0.13131313131313133,11.650984087509144,0.28982597106364705,0,0.5192131703647093,0.5512820512820512,0.15838383838383838,0.5698327018659896,2,Bolivia,Global South,Latin America & Caribbean,yes,NA,NA,NA
BRA,2021,0.10101010101010101,8.170195746823952,0.18989670887007506,0,0.4375265214643557,0.6222222222222222,0.15838383838383838,0.5698327018659896,2,Brazil,Global South,Latin America & Caribbean,yes,NA,NA,NA
BWA,2021,0.25252525252525254,23.270530882625376,0.5773524756444313,0.007215007215007215,0.5855903619498349,0.43333333333333335,0.15838383838383838,0.5698327018659896,2,Botswana,Global South,Sub-Saharan Africa,yes,NA,NA,NA
CAN,2021,0.12121212121212122,8.943586109142451,5.5667308866273795e-16,0.0018552875695732839,0.4811707067177623,0.5,0.15838383838383838,0.5698327018659896,2,Canada,Global North,North America,yes,NA,NA,NA
CHE,2021,0.12121212121212122,10.529776561787507,4.485858797800307e-16,0,0.484016689464326,0.7272727272727273,0.15838383838383838,0.5698327018659896,2,Switzerland,Global North,Europe,yes,NA,NA,NA
CHL,2021,0.16161616161616163,14.67597186286253,0.393128481441269,4.1228612657184083e-4,0.5336158422274616,0.6083333333333333,0.15838383838383838,0.5698327018659896,2,Chile,Global North,Latin America & Caribbean,yes,NA,NA,NA
CHN,2021,0.10101010101010101,8.188283233677113,0.1672241155324002,0,0.4520453903287869,0.6000000000000001,0.15838383838383838,0.5698327018659896,2,China,Global South,East Asia & Pacific,yes,NA,NA,NA
CMR,2021,0.10101010101010101,8.173861770946376,0.18244332229243868,0,0.43852872869234844,0.5555555555555556,0.15838383838383838,0.5698327018659896,2,Cameroon,Global South,Sub-Saharan Africa,yes,NA,NA,NA
COL,2021,0.1111111111111111,9.760574387956408,0.3186486506500598,0,0.4953336333642774,0.7454545454545454,0.15838383838383838,0.5698327018659896,2,Colombia,Global South,Latin America & Caribbean,yes,NA,NA,NA
CRI,2021,0.12121212121212122,11.090847293663497,0.3055972999987372,2.0614306328592042e-4,0.5013279179058092,0.7424242424242423,0.15838383838383838,0.5698327018659896,2,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA
CYP,2021,0.10101010101010101,8.917647058823531,3.2000832419130294e-16,0,0.4641942390719964,0.7777777777777778,0.15838383838383838,0.5698327018659896,2,Cyprus,Global North,Europe,yes,NA,NA,NA
CZE,2021,0.15151515151515152,12.818347338935574,9.325728109791264e-16,0.0013055727341441628,0.5022537982206794,0.6476190476190476,0.15838383838383838,0.5698327018659896,2,Czechia,Global North,Europe,yes,NA,NA,NA
DEU,2021,0.26262626262626265,23.884790953418406,1.730915639444187e-15,0.005036762179619324,0.672864818500169,0.4892307692307692,0.15838383838383838,0.5698327018659896,2,Germany,Global North,Europe,yes,NA,NA,NA
DNK,2021,0.23232323232323232,21.482875768739884,1.8084340436007968e-15,0.004840926269497699,0.64101143761006385,0.5533596837944664,0.15838383838383838,0.5698327018659896,2,Denmark,Global North,Europe,yes,NA,NA,NA
DOM,2021,0.18181818181818182,16.469746154011666,0.4205969568169132,6.184291898577613e-4,0.5380397668210963,0.5751633986928105,0.15838383838383838,0.5698327018659896,2,Dominican Republic,Global South,Latin America & Caribbean,yes,NA,NA,NA
